"year","ccaa","codigo","situation","count","porcentaje"
2011,"Madrid (Comunidad de)","13","parados",564355,0.11
2011,"Madrid (Comunidad de)","13","total",5296468,1
2011,"Melilla","19","activos",33928,0.57
2011,"Melilla","19","asal_comp",18905,0.86
2011,"Melilla","19","asal_indef",16538,0.76
2011,"Melilla","19","asal_parc",1654,0.08
2011,"Melilla","19","asal_parc_inv",1319,0.06
2011,"Melilla","19","asal_temp",5340,0.24
2011,"Melilla","19","asalariados",21876,0.83
2011,"Melilla","19","c_propia",4453,0.17
2011,"Melilla","19","inac_desanim",1552,0.03
2011,"Melilla","19","inactivos",26031,0.43
2011,"Melilla","19","ocupados",26329,0.44
2011,"Melilla","19","para_b_1a2a",1778,0.23
2011,"Melilla","19","para_b_2a4a",2610,0.34
2011,"Melilla","19","para_b_4mas_a",722,0.1
2011,"Melilla","19","para_b_6ma1a",1237,0.16
2011,"Melilla","19","para_b_menos6m",1250,0.16
2011,"Melilla","19","parados",7598,0.13
2011,"Melilla","19","total",59959,1
2011,"Murcia (Región de)","14","activos",725493,0.61
2011,"Murcia (Región de)","14","asal_comp",386070,0.85
2011,"Murcia (Región de)","14","asal_indef",302799,0.67
2011,"Murcia (Región de)","14","asal_parc",27892,0.06
2011,"Murcia (Región de)","14","asal_parc_inv",38275,0.08
2011,"Murcia (Región de)","14","asal_temp",149438,0.33
2011,"Murcia (Región de)","14","asalariados",452236,0.83
2011,"Murcia (Región de)","14","c_propia",91972,0.17
2011,"Murcia (Región de)","14","inac_desanim",13312,0.01
2011,"Murcia (Región de)","14","inactivos",454341,0.39
2011,"Murcia (Región de)","14","ocupados",544207,0.46
2011,"Murcia (Región de)","14","para_b_1a2a",45118,0.25
2011,"Murcia (Región de)","14","para_b_2a4a",37172,0.21
2011,"Murcia (Región de)","14","para_b_4mas_a",9960,0.05
2011,"Murcia (Región de)","14","para_b_6ma1a",28412,0.16
2011,"Murcia (Región de)","14","para_b_menos6m",47907,0.26
2011,"Murcia (Región de)","14","parados",181287,0.15
2011,"Murcia (Región de)","14","total",1179835,1
2011,"Nacional","0","activos",23434079,0.6
2011,"Nacional","0","asal_comp",13193051,0.86
2011,"Nacional","0","asal_indef",11524869,0.75
2011,"Nacional","0","asal_parc",946173,0.06
2011,"Nacional","0","asal_parc_inv",1254979,0.08
2011,"Nacional","0","asal_temp",3869332,0.25
2011,"Nacional","0","asalariados",15394201,0.84
2011,"Nacional","0","c_propia",3027203,0.16
2011,"Nacional","0","inac_desanim",390168,0.01
2011,"Nacional","0","inactivos",15408246,0.4
2011,"Nacional","0","ocupados",18421406,0.47
2011,"Nacional","0","para_b_1a2a",1207242,0.24
2011,"Nacional","0","para_b_2a4a",936403,0.19
2011,"Nacional","0","para_b_4mas_a",325118,0.06
2011,"Nacional","0","para_b_6ma1a",866797,0.17
2011,"Nacional","0","para_b_menos6m",1365241,0.27
2011,"Nacional","0","parados",5012675,0.13
2011,"Nacional","0","total",38842328,1
2011,"Navarra (Comunidad Foral de)","15","activos",320641,0.61
2011,"Navarra (Comunidad Foral de)","15","asal_comp",197106,0.84
2011,"Navarra (Comunidad Foral de)","15","asal_indef",173384,0.74
2011,"Navarra (Comunidad Foral de)","15","asal_parc",18759,0.08
2011,"Navarra (Comunidad Foral de)","15","asal_parc_inv",17900,0.08
2011,"Navarra (Comunidad Foral de)","15","asal_temp",60385,0.26
2011,"Navarra (Comunidad Foral de)","15","asalariados",233769,0.84
2011,"Navarra (Comunidad Foral de)","15","c_propia",45230,0.16
2011,"Navarra (Comunidad Foral de)","15","inac_desanim",3563,0.01
2011,"Navarra (Comunidad Foral de)","15","inactivos",205170,0.39
2011,"Navarra (Comunidad Foral de)","15","ocupados",279002,0.53
2011,"Navarra (Comunidad Foral de)","15","para_b_1a2a",10878,0.26
2011,"Navarra (Comunidad Foral de)","15","para_b_2a4a",6639,0.16
2011,"Navarra (Comunidad Foral de)","15","para_b_4mas_a",1682,0.04
2011,"Navarra (Comunidad Foral de)","15","para_b_6ma1a",9874,0.24
2011,"Navarra (Comunidad Foral de)","15","para_b_menos6m",16363,0.39
2011,"Navarra (Comunidad Foral de)","15","parados",41640,0.08
2011,"Navarra (Comunidad Foral de)","15","total",525810,1
2011,"País Vasco","16","activos",1091001,0.59
2011,"País Vasco","16","asal_comp",669917,0.83
2011,"País Vasco","16","asal_indef",616295,0.77
2011,"País Vasco","16","asal_parc",66068,0.08
2011,"País Vasco","16","asal_parc_inv",66663,0.08
2011,"País Vasco","16","asal_temp",186351,0.23
2011,"País Vasco","16","asalariados",802646,0.84
2011,"País Vasco","16","c_propia",153611,0.16
2011,"País Vasco","16","inac_desanim",13165,0.01
2011,"País Vasco","16","inactivos",756237,0.41
2011,"País Vasco","16","ocupados",956263,0.52
2011,"País Vasco","16","para_b_1a2a",34557,0.26
2011,"País Vasco","16","para_b_2a4a",23595,0.18
2011,"País Vasco","16","para_b_4mas_a",9842,0.07
2011,"País Vasco","16","para_b_6ma1a",24212,0.18
2011,"País Vasco","16","para_b_menos6m",33271,0.25
2011,"País Vasco","16","parados",134741,0.07
2011,"País Vasco","16","total",1847246,1
2011,"Rioja (La)","17","activos",162022,0.61
2011,"Rioja (La)","17","asal_comp",90574,0.84
2011,"Rioja (La)","17","asal_indef",86599,0.8
2011,"Rioja (La)","17","asal_parc",9418,0.09
2011,"Rioja (La)","17","asal_parc_inv",8119,0.08
2011,"Rioja (La)","17","asal_temp",21511,0.2
2011,"Rioja (La)","17","asalariados",108114,0.81
2011,"Rioja (La)","17","c_propia",26024,0.19
2011,"Rioja (La)","17","inac_desanim",3286,0.01
2011,"Rioja (La)","17","inactivos",105322,0.39
2011,"Rioja (La)","17","ocupados",134138,0.5
2011,"Rioja (La)","17","para_b_1a2a",8655,0.31
2011,"Rioja (La)","17","para_b_2a4a",4942,0.18
2011,"Rioja (La)","17","para_b_4mas_a",1355,0.05
2011,"Rioja (La)","17","para_b_6ma1a",4594,0.16
2011,"Rioja (La)","17","para_b_menos6m",8898,0.32
2011,"Rioja (La)","17","parados",27882,0.1
2011,"Rioja (La)","17","total",267345,1
2012,"Andalucía","1","activos",4045134,0.59
2012,"Andalucía","1","asal_comp",1800557,0.83
2012,"Andalucía","1","asal_indef",1473528,0.68
2012,"Andalucía","1","asal_parc",115514,0.05
2012,"Andalucía","1","asal_parc_inv",261726,0.12
2012,"Andalucía","1","asal_temp",704268,0.32
2012,"Andalucía","1","asalariados",2177798,0.82
2012,"Andalucía","1","c_propia",477673,0.18
2012,"Andalucía","1","inac_desanim",115510,0.02
2012,"Andalucía","1","inactivos",2806757,0.41
2012,"Andalucía","1","ocupados",2655469,0.39
2012,"Andalucía","1","para_b_1a2a",294350,0.21
2012,"Andalucía","1","para_b_2a4a",292332,0.21
2012,"Andalucía","1","para_b_4mas_a",174295,0.13
2012,"Andalucía","1","para_b_6ma1a",222349,0.16
2012,"Andalucía","1","para_b_menos6m",338637,0.24
2012,"Andalucía","1","parados",1389665,0.2
2012,"Andalucía","1","total",6851889,1
2012,"Aragón","2","activos",671696,0.6
2012,"Aragón","2","asal_comp",385077,0.86
2012,"Aragón","2","asal_indef",352358,0.78
2012,"Aragón","2","asal_parc",26707,0.06
2012,"Aragón","2","asal_parc_inv",37645,0.08
2012,"Aragón","2","asal_temp",97069,0.22
2012,"Aragón","2","asalariados",449424,0.82
2012,"Aragón","2","c_propia",96891,0.18
2012,"Aragón","2","inac_desanim",9894,0.01
2012,"Aragón","2","inactivos",445495,0.4
2012,"Aragón","2","ocupados",546320,0.49
2012,"Aragón","2","para_b_1a2a",28065,0.22
2012,"Aragón","2","para_b_2a4a",28649,0.23
2012,"Aragón","2","para_b_4mas_a",8184,0.07
2012,"Aragón","2","para_b_6ma1a",20515,0.16
2012,"Aragón","2","para_b_menos6m",32685,0.26
2012,"Aragón","2","parados",125376,0.11
2012,"Aragón","2","total",1117190,1
2012,"Asturias (Principado de)","3","activos",489833,0.52
2012,"Asturias (Principado de)","3","asal_comp",264041,0.86
2012,"Asturias (Principado de)","3","asal_indef",237948,0.77
2012,"Asturias (Principado de)","3","asal_parc",17620,0.06
2012,"Asturias (Principado de)","3","asal_parc_inv",27045,0.09
2012,"Asturias (Principado de)","3","asal_temp",70756,0.23
2012,"Asturias (Principado de)","3","asalariados",308703,0.81
2012,"Asturias (Principado de)","3","c_propia",74219,0.19
2012,"Asturias (Principado de)","3","inac_desanim",9758,0.01
2012,"Asturias (Principado de)","3","inactivos",446776,0.48
2012,"Asturias (Principado de)","3","ocupados",382920,0.41
2012,"Asturias (Principado de)","3","para_b_1a2a",24650,0.23
2012,"Asturias (Principado de)","3","para_b_2a4a",22916,0.21
2012,"Asturias (Principado de)","3","para_b_4mas_a",9681,0.09
2012,"Asturias (Principado de)","3","para_b_6ma1a",21313,0.2
2012,"Asturias (Principado de)","3","para_b_menos6m",29684,0.28
2012,"Asturias (Principado de)","3","parados",106913,0.11
2012,"Asturias (Principado de)","3","total",936611,1
2012,"Balears (Illes)","4","activos",614156,0.67
2012,"Balears (Illes)","4","asal_comp",320035,0.85
2012,"Balears (Illes)","4","asal_indef",284975,0.76
2012,"Balears (Illes)","4","asal_parc",20138,0.05
2012,"Balears (Illes)","4","asal_parc_inv",35382,0.09
2012,"Balears (Illes)","4","asal_temp",90580,0.24
2012,"Balears (Illes)","4","asalariados",375556,0.8
2012,"Balears (Illes)","4","c_propia",96292,0.2
2012,"Balears (Illes)","4","inac_desanim",6091,0.01
2012,"Balears (Illes)","4","inactivos",302440,0.33
2012,"Balears (Illes)","4","ocupados",471847,0.51
2012,"Balears (Illes)","4","para_b_1a2a",30128,0.21
2012,"Balears (Illes)","4","para_b_2a4a",25777,0.18
2012,"Balears (Illes)","4","para_b_4mas_a",8556,0.06
2012,"Balears (Illes)","4","para_b_6ma1a",25038,0.18
2012,"Balears (Illes)","4","para_b_menos6m",40602,0.29
2012,"Balears (Illes)","4","parados",142310,0.16
2012,"Balears (Illes)","4","total",916601,1
2012,"Canarias","5","activos",1102714,0.63
2012,"Canarias","5","asal_comp",537281,0.85
2012,"Canarias","5","asal_indef",457381,0.72
2012,"Canarias","5","asal_parc",24613,0.04
2012,"Canarias","5","asal_parc_inv",70921,0.11
2012,"Canarias","5","asal_temp",175435,0.28
2012,"Canarias","5","asalariados",632815,0.85
2012,"Canarias","5","c_propia",110684,0.15
2012,"Canarias","5","inac_desanim",21810,0.01
2012,"Canarias","5","inactivos",648224,0.37
2012,"Canarias","5","ocupados",743502,0.42
2012,"Canarias","5","para_b_1a2a",80939,0.23
2012,"Canarias","5","para_b_2a4a",73997,0.21
2012,"Canarias","5","para_b_4mas_a",41431,0.12
2012,"Canarias","5","para_b_6ma1a",62998,0.18
2012,"Canarias","5","para_b_menos6m",84270,0.23
2012,"Canarias","5","parados",359213,0.21
2012,"Canarias","5","total",1750936,1
2012,"Cantabria","6","activos",284949,0.57
2012,"Cantabria","6","asal_comp",165816,0.86
2012,"Cantabria","6","asal_indef",155579,0.8
2012,"Cantabria","6","asal_parc",11866,0.06
2012,"Cantabria","6","asal_parc_inv",15786,0.08
2012,"Cantabria","6","asal_temp",37893,0.2
2012,"Cantabria","6","asalariados",193471,0.83
2012,"Cantabria","6","c_propia",40761,0.17
2012,"Cantabria","6","inac_desanim",6071,0.01
2012,"Cantabria","6","inactivos",216014,0.43
2012,"Cantabria","6","ocupados",234231,0.47
2012,"Cantabria","6","para_b_1a2a",15584,0.31
2012,"Cantabria","6","para_b_2a4a",10150,0.2
2012,"Cantabria","6","para_b_4mas_a",3801,0.07
2012,"Cantabria","6","para_b_6ma1a",10780,0.21
2012,"Cantabria","6","para_b_menos6m",17392,0.34
2012,"Cantabria","6","parados",50716,0.1
2012,"Cantabria","6","total",500962,1
2012,"Castilla y León","7","activos",1191268,0.55
2012,"Castilla y León","7","asal_comp",644010,0.85
2012,"Castilla y León","7","asal_indef",601505,0.8
2012,"Castilla y León","7","asal_parc",41462,0.05
2012,"Castilla y León","7","asal_parc_inv",69221,0.09
2012,"Castilla y León","7","asal_temp",153189,0.2
2012,"Castilla y León","7","asalariados",754695,0.79
2012,"Castilla y León","7","c_propia",200729,0.21
2012,"Castilla y León","7","inac_desanim",24489,0.01
2012,"Castilla y León","7","inactivos",957489,0.45
2012,"Castilla y León","7","ocupados",955425,0.44
2012,"Castilla y León","7","para_b_1a2a",56308,0.24
2012,"Castilla y León","7","para_b_2a4a",45618,0.19
2012,"Castilla y León","7","para_b_4mas_a",16768,0.07
2012,"Castilla y León","7","para_b_6ma1a",41536,0.18
2012,"Castilla y León","7","para_b_menos6m",62386,0.26
2012,"Castilla y León","7","parados",235842,0.11
2012,"Castilla y León","7","total",2148756,1
2012,"Castilla-La Mancha","8","activos",1019216,0.59
2012,"Castilla-La Mancha","8","asal_comp",496881,0.85
2012,"Castilla-La Mancha","8","asal_indef",447084,0.77
2012,"Castilla-La Mancha","8","asal_parc",31664,0.05
2012,"Castilla-La Mancha","8","asal_parc_inv",53039,0.09
2012,"Castilla-La Mancha","8","asal_temp",134505,0.23
2012,"Castilla-La Mancha","8","asalariados",581584,0.8
2012,"Castilla-La Mancha","8","c_propia",146333,0.2
2012,"Castilla-La Mancha","8","inac_desanim",23795,0.01
2012,"Castilla-La Mancha","8","inactivos",702750,0.41
2012,"Castilla-La Mancha","8","ocupados",727917,0.42
2012,"Castilla-La Mancha","8","para_b_1a2a",68471,0.24
2012,"Castilla-La Mancha","8","para_b_2a4a",64101,0.22
2012,"Castilla-La Mancha","8","para_b_4mas_a",21657,0.07
2012,"Castilla-La Mancha","8","para_b_6ma1a",54641,0.19
2012,"Castilla-La Mancha","8","para_b_menos6m",69593,0.24
2012,"Castilla-La Mancha","8","parados",291296,0.17
2012,"Castilla-La Mancha","8","total",1721964,1
2012,"Cataluña","9","activos",3912373,0.63
2012,"Cataluña","9","asal_comp",2161953,0.85
2012,"Cataluña","9","asal_indef",2072820,0.82
2012,"Cataluña","9","asal_parc",172076,0.07
2012,"Cataluña","9","asal_parc_inv",206587,0.08
2012,"Cataluña","9","asal_temp",467796,0.18
2012,"Cataluña","9","asalariados",2540618,0.84
2012,"Cataluña","9","c_propia",491016,0.16
2012,"Cataluña","9","inac_desanim",40040,0.01
2012,"Cataluña","9","inactivos",2255262,0.37
2012,"Cataluña","9","ocupados",3031633,0.49
2012,"Cataluña","9","para_b_1a2a",211806,0.24
2012,"Cataluña","9","para_b_2a4a",206369,0.23
2012,"Cataluña","9","para_b_4mas_a",57586,0.07
2012,"Cataluña","9","para_b_6ma1a",141579,0.16
2012,"Cataluña","9","para_b_menos6m",220795,0.25
2012,"Cataluña","9","parados",880736,0.14
2012,"Cataluña","9","total",6167635,1
2012,"Ceuta","18","activos",38636,0.59
2012,"Ceuta","18","asal_comp",19509,0.89
2012,"Ceuta","18","asal_indef",17583,0.8
2012,"Ceuta","18","asal_parc",594,0.03
2012,"Ceuta","18","asal_parc_inv",1794,0.08
2012,"Ceuta","18","asal_temp",4315,0.2
2012,"Ceuta","18","asalariados",21896,0.9
2012,"Ceuta","18","c_propia",2436,0.1
2012,"Ceuta","18","inac_desanim",648,0.01
2012,"Ceuta","18","inactivos",26305,0.41
2012,"Ceuta","18","ocupados",24333,0.37
2012,"Ceuta","18","para_b_1a2a",4600,0.32
2012,"Ceuta","18","para_b_2a4a",4385,0.31
2012,"Ceuta","18","para_b_4mas_a",2136,0.15
2012,"Ceuta","18","para_b_6ma1a",3793,0.27
2012,"Ceuta","18","para_b_menos6m",3875,0.27
2012,"Ceuta","18","parados",14306,0.22
2012,"Ceuta","18","total",64944,1
2012,"Comunidad Valenciana","10","activos",2477059,0.6
2012,"Comunidad Valenciana","10","asal_comp",1217186,0.82
2012,"Comunidad Valenciana","10","asal_indef",1090895,0.74
2012,"Comunidad Valenciana","10","asal_parc",90909,0.06
2012,"Comunidad Valenciana","10","asal_parc_inv",175958,0.12
2012,"Comunidad Valenciana","10","asal_temp",393156,0.26
2012,"Comunidad Valenciana","10","asalariados",1484054,0.82
2012,"Comunidad Valenciana","10","c_propia",319567,0.18
2012,"Comunidad Valenciana","10","inac_desanim",60074,0.01
2012,"Comunidad Valenciana","10","inactivos",1677876,0.4
2012,"Comunidad Valenciana","10","ocupados",1803617,0.43
2012,"Comunidad Valenciana","10","para_b_1a2a",156818,0.23
2012,"Comunidad Valenciana","10","para_b_2a4a",168447,0.25
2012,"Comunidad Valenciana","10","para_b_4mas_a",53641,0.08
2012,"Comunidad Valenciana","10","para_b_6ma1a",95835,0.14
2012,"Comunidad Valenciana","10","para_b_menos6m",161703,0.24
2012,"Comunidad Valenciana","10","parados",673443,0.16
2012,"Comunidad Valenciana","10","total",4154932,1
2012,"Extremadura","11","activos",507191,0.55
2012,"Extremadura","11","asal_comp",227755,0.84
2012,"Extremadura","11","asal_indef",177577,0.65
2012,"Extremadura","11","asal_parc",10689,0.04
2012,"Extremadura","11","asal_parc_inv",33019,0.12
2012,"Extremadura","11","asal_temp",93886,0.35
2012,"Extremadura","11","asalariados",271465,0.8
2012,"Extremadura","11","c_propia",67943,0.2
2012,"Extremadura","11","inac_desanim",24333,0.03
2012,"Extremadura","11","inactivos",412164,0.45
2012,"Extremadura","11","ocupados",339412,0.37
2012,"Extremadura","11","para_b_1a2a",44737,0.27
2012,"Extremadura","11","para_b_2a4a",37261,0.22
2012,"Extremadura","11","para_b_4mas_a",18952,0.11
2012,"Extremadura","11","para_b_6ma1a",32026,0.19
2012,"Extremadura","11","para_b_menos6m",44843,0.27
2012,"Extremadura","11","parados",167778,0.18
2012,"Extremadura","11","total",919354,1
2012,"Galicia","12","activos",1317694,0.55
2012,"Galicia","12","asal_comp",697410,0.86
2012,"Galicia","12","asal_indef",624441,0.77
2012,"Galicia","12","asal_parc",36650,0.05
2012,"Galicia","12","asal_parc_inv",76082,0.09
2012,"Galicia","12","asal_temp",185700,0.23
2012,"Galicia","12","asalariados",810143,0.77
2012,"Galicia","12","c_propia",237016,0.23
2012,"Galicia","12","inac_desanim",27442,0.01
2012,"Galicia","12","inactivos",1077460,0.45
2012,"Galicia","12","ocupados",1047154,0.44
2012,"Galicia","12","para_b_1a2a",61212,0.23
2012,"Galicia","12","para_b_2a4a",53584,0.2
2012,"Galicia","12","para_b_4mas_a",24527,0.09
2012,"Galicia","12","para_b_6ma1a",49547,0.18
2012,"Galicia","12","para_b_menos6m",66453,0.25
2012,"Galicia","12","parados",270539,0.11
2012,"Galicia","12","total",2395153,1
2012,"Madrid (Comunidad de)","13","activos",3460114,0.65
2012,"Madrid (Comunidad de)","13","asal_comp",2137729,0.87
2012,"Madrid (Comunidad de)","13","asal_indef",2019077,0.83
2012,"Madrid (Comunidad de)","13","asal_parc",132961,0.05
2012,"Madrid (Comunidad de)","13","asal_parc_inv",174630,0.07
2012,"Madrid (Comunidad de)","13","asal_temp",426244,0.17
2012,"Madrid (Comunidad de)","13","asalariados",2445321,0.87
2012,"Madrid (Comunidad de)","13","c_propia",373689,0.13
2012,"Madrid (Comunidad de)","13","inac_desanim",42385,0.01
2012,"Madrid (Comunidad de)","13","inactivos",1836535,0.35
2012,"Madrid (Comunidad de)","13","ocupados",2819012,0.53
2012,"Madrid (Comunidad de)","13","para_b_1a2a",162817,0.25
2012,"Madrid (Comunidad de)","13","para_b_2a4a",122979,0.19
2012,"Madrid (Comunidad de)","13","para_b_4mas_a",47702,0.07
2012,"Madrid (Comunidad de)","13","para_b_6ma1a",121938,0.19
2012,"Madrid (Comunidad de)","13","para_b_menos6m",156922,0.24
2012,"Madrid (Comunidad de)","13","parados",641100,0.12
2012,"Madrid (Comunidad de)","13","total",5296650,1
2012,"Melilla","19","activos",35049,0.57
2012,"Melilla","19","asal_comp",18615,0.86
2012,"Melilla","19","asal_indef",14707,0.68
2012,"Melilla","19","asal_parc",809,0.04
2012,"Melilla","19","asal_parc_inv",2306,0.11
2012,"Melilla","19","asal_temp",7022,0.32
2012,"Melilla","19","asalariados",21729,0.85
2012,"Melilla","19","c_propia",3880,0.15
2012,"Melilla","19","inac_desanim",759,0.01
2012,"Melilla","19","inactivos",26574,0.43
2012,"Melilla","19","ocupados",25609,0.42
2012,"Melilla","19","para_b_1a2a",2405,0.25
2012,"Melilla","19","para_b_2a4a",3337,0.35
2012,"Melilla","19","para_b_4mas_a",1944,0.21
2012,"Melilla","19","para_b_6ma1a",1536,0.16
2012,"Melilla","19","para_b_menos6m",1648,0.17
2012,"Melilla","19","parados",9435,0.15
2012,"Melilla","19","total",61622,1
2012,"Murcia (Región de)","14","activos",728745,0.62
2012,"Murcia (Región de)","14","asal_comp",360409,0.83
2012,"Murcia (Región de)","14","asal_indef",296428,0.68
2012,"Murcia (Región de)","14","asal_parc",26964,0.06
2012,"Murcia (Región de)","14","asal_parc_inv",48275,0.11
2012,"Murcia (Región de)","14","asal_temp",139221,0.32
2012,"Murcia (Región de)","14","asalariados",435651,0.83
2012,"Murcia (Región de)","14","c_propia",91891,0.17
2012,"Murcia (Región de)","14","inac_desanim",14391,0.01
2012,"Murcia (Región de)","14","inactivos",450916,0.38
2012,"Murcia (Región de)","14","ocupados",527542,0.45
2012,"Murcia (Región de)","14","para_b_1a2a",42971,0.21
2012,"Murcia (Región de)","14","para_b_2a4a",44207,0.22
2012,"Murcia (Región de)","14","para_b_4mas_a",16032,0.08
2012,"Murcia (Región de)","14","para_b_6ma1a",32772,0.16
2012,"Murcia (Región de)","14","para_b_menos6m",52641,0.26
2012,"Murcia (Región de)","14","parados",201201,0.17
2012,"Murcia (Región de)","14","total",1179659,1
2012,"Nacional","0","activos",23443710,0.6
2012,"Nacional","0","asal_comp",12338032,0.85
2012,"Nacional","0","asal_indef",11161951,0.77
2012,"Nacional","0","asal_parc",851874,0.06
2012,"Nacional","0","asal_parc_inv",1383490,0.09
2012,"Nacional","0","asal_temp",3411446,0.23
2012,"Nacional","0","asalariados",14573400,0.83
2012,"Nacional","0","c_propia",3059267,0.17
2012,"Nacional","0","inac_desanim",452053,0.01
2012,"Nacional","0","inactivos",15371308,0.4
2012,"Nacional","0","ocupados",17632664,0.45
2012,"Nacional","0","para_b_1a2a",1331991,0.23
2012,"Nacional","0","para_b_2a4a",1244325,0.21
2012,"Nacional","0","para_b_4mas_a",526845,0.09
2012,"Nacional","0","para_b_6ma1a",971692,0.17
2012,"Nacional","0","para_b_menos6m",1436650,0.25
2012,"Nacional","0","parados",5811043,0.15
2012,"Nacional","0","total",38815016,1
2012,"Navarra (Comunidad Foral de)","15","activos",319094,0.61
2012,"Navarra (Comunidad Foral de)","15","asal_comp",179414,0.83
2012,"Navarra (Comunidad Foral de)","15","asal_indef",169939,0.78
2012,"Navarra (Comunidad Foral de)","15","asal_parc",18413,0.08
2012,"Navarra (Comunidad Foral de)","15","asal_parc_inv",19467,0.09
2012,"Navarra (Comunidad Foral de)","15","asal_temp",47353,0.22
2012,"Navarra (Comunidad Foral de)","15","asalariados",217292,0.81
2012,"Navarra (Comunidad Foral de)","15","c_propia",50233,0.19
2012,"Navarra (Comunidad Foral de)","15","inac_desanim",5260,0.01
2012,"Navarra (Comunidad Foral de)","15","inactivos",206469,0.39
2012,"Navarra (Comunidad Foral de)","15","ocupados",267526,0.51
2012,"Navarra (Comunidad Foral de)","15","para_b_1a2a",11863,0.23
2012,"Navarra (Comunidad Foral de)","15","para_b_2a4a",9312,0.18
2012,"Navarra (Comunidad Foral de)","15","para_b_4mas_a",3479,0.07
2012,"Navarra (Comunidad Foral de)","15","para_b_6ma1a",9581,0.19
2012,"Navarra (Comunidad Foral de)","15","para_b_menos6m",13740,0.27
2012,"Navarra (Comunidad Foral de)","15","parados",51569,0.1
2012,"Navarra (Comunidad Foral de)","15","total",525566,1
2012,"País Vasco","16","activos",1069661,0.58
2012,"País Vasco","16","asal_comp",620121,0.83
2012,"País Vasco","16","asal_indef",588286,0.78
2012,"País Vasco","16","asal_parc",64196,0.09
2012,"País Vasco","16","asal_parc_inv",66102,0.09
2012,"País Vasco","16","asal_temp",162132,0.22
2012,"País Vasco","16","asalariados",750419,0.83
2012,"País Vasco","16","c_propia",152400,0.17
2012,"País Vasco","16","inac_desanim",15704,0.01
2012,"País Vasco","16","inactivos",769054,0.42
2012,"País Vasco","16","ocupados",902817,0.49
2012,"País Vasco","16","para_b_1a2a",43359,0.26
2012,"País Vasco","16","para_b_2a4a",38755,0.23
2012,"País Vasco","16","para_b_4mas_a",20309,0.12
2012,"País Vasco","16","para_b_6ma1a",29981,0.18
2012,"País Vasco","16","para_b_menos6m",49545,0.3
2012,"País Vasco","16","parados",166844,0.09
2012,"País Vasco","16","total",1838714,1
2012,"Rioja (La)","17","activos",159139,0.6
2012,"Rioja (La)","17","asal_comp",84237,0.84
2012,"Rioja (La)","17","asal_indef",79843,0.79
2012,"Rioja (La)","17","asal_parc",8026,0.08
2012,"Rioja (La)","17","asal_parc_inv",8498,0.08
2012,"Rioja (La)","17","asal_temp",20921,0.21
2012,"Rioja (La)","17","asalariados",100763,0.8
2012,"Rioja (La)","17","c_propia",25620,0.2
2012,"Rioja (La)","17","inac_desanim",3596,0.01
2012,"Rioja (La)","17","inactivos",106747,0.4
2012,"Rioja (La)","17","ocupados",126380,0.48
2012,"Rioja (La)","17","para_b_1a2a",12587,0.38
2012,"Rioja (La)","17","para_b_2a4a",10704,0.33
2012,"Rioja (La)","17","para_b_4mas_a",2231,0.07
2012,"Rioja (La)","17","para_b_6ma1a",9410,0.29
2012,"Rioja (La)","17","para_b_menos6m",15218,0.46
2012,"Rioja (La)","17","parados",32756,0.12
2012,"Rioja (La)","17","total",265884,1
2013,"Andalucía","1","activos",4032038,0.59
2013,"Andalucía","1","asal_comp",1681435,0.81
2013,"Andalucía","1","asal_indef",1428997,0.69
2013,"Andalucía","1","asal_parc",101417,0.05
2013,"Andalucía","1","asal_parc_inv",301139,0.14
2013,"Andalucía","1","asal_temp",655000,0.31
2013,"Andalucía","1","asalariados",2083994,0.81
2013,"Andalucía","1","c_propia",487481,0.19
2013,"Andalucía","1","inac_desanim",134412,0.02
2013,"Andalucía","1","inactivos",2824417,0.41
2013,"Andalucía","1","ocupados",2571478,0.38
2013,"Andalucía","1","para_b_1a2a",299084,0.2
2013,"Andalucía","1","para_b_2a4a",330245,0.23
2013,"Andalucía","1","para_b_4mas_a",257163,0.18
2013,"Andalucía","1","para_b_6ma1a",206685,0.14
2013,"Andalucía","1","para_b_menos6m",305111,0.21
2013,"Andalucía","1","parados",1460562,0.21
2013,"Andalucía","1","total",6856455,1
2013,"Aragón","2","activos",655423,0.59
2013,"Aragón","2","asal_comp",353487,0.83
2013,"Aragón","2","asal_indef",333119,0.78
2013,"Aragón","2","asal_parc",27807,0.07
2013,"Aragón","2","asal_parc_inv",43355,0.1
2013,"Aragón","2","asal_temp",91528,0.22
2013,"Aragón","2","asalariados",424645,0.82
2013,"Aragón","2","c_propia",90603,0.18
2013,"Aragón","2","inac_desanim",10636,0.01
2013,"Aragón","2","inactivos",454378,0.41
2013,"Aragón","2","ocupados",515251,0.46
2013,"Aragón","2","para_b_1a2a",38193,0.27
2013,"Aragón","2","para_b_2a4a",35070,0.25
2013,"Aragón","2","para_b_4mas_a",16454,0.12
2013,"Aragón","2","para_b_6ma1a",27274,0.19
2013,"Aragón","2","para_b_menos6m",35475,0.25
2013,"Aragón","2","parados",140176,0.13
2013,"Aragón","2","total",1109804,1
2013,"Asturias (Principado de)","3","activos",486971,0.52
2013,"Asturias (Principado de)","3","asal_comp",245333,0.84
2013,"Asturias (Principado de)","3","asal_indef",223745,0.77
2013,"Asturias (Principado de)","3","asal_parc",15497,0.05
2013,"Asturias (Principado de)","3","asal_parc_inv",29901,0.1
2013,"Asturias (Principado de)","3","asal_temp",66981,0.23
