"ccaa","year","codigo","variable","value"
"Castilla-La Mancha",2009,"8","asal_temp_temporada",8048
"Castilla-La Mancha",2015,"8","asal_temp_temporada",5374
"Castilla-La Mancha",2013,"8","asal_temp_temporada",11552
"Castilla-La Mancha",2011,"8","asal_temp_temporada",12725
"Castilla-La Mancha",2014,"8","asal_temp_temporada",11033
"Castilla-La Mancha",2007,"8","asal_temp_temporada",13176
"Castilla-La Mancha",2010,"8","asal_temp_temporada",9686
"Castilla-La Mancha",2008,"8","asal_temp_temporada",10963
"Castilla-La Mancha",2012,"8","asal_temp_temporada",9141
"Cataluña",2008,"9","asal_temp_temporada",24346
"Cataluña",2014,"9","asal_temp_temporada",28538
"Cataluña",2012,"9","asal_temp_temporada",19641
"Cataluña",2010,"9","asal_temp_temporada",18073
"Cataluña",2013,"9","asal_temp_temporada",26406
"Cataluña",2006,"9","asal_temp_temporada",32906
"Cataluña",2009,"9","asal_temp_temporada",22431
"Cataluña",2015,"9","asal_temp_temporada",8041
"Cataluña",2011,"9","asal_temp_temporada",18848
"Cataluña",2007,"9","asal_temp_temporada",31571
"Ceuta",2010,"18","asal_temp_temporada",724
"Ceuta",2008,"18","asal_temp_temporada",270
"Ceuta",2006,"18","asal_temp_temporada",75
"Ceuta",2007,"18","asal_temp_temporada",223
"Ceuta",2011,"18","asal_temp_temporada",1068
"Ceuta",2009,"18","asal_temp_temporada",278
"Ceuta",2012,"18","asal_temp_temporada",372
"Ceuta",2015,"18","asal_temp_temporada",0
"Ceuta",2013,"18","asal_temp_temporada",169
"Ceuta",2014,"18","asal_temp_temporada",0
"Comunidad Valenciana",2006,"10","asal_temp_temporada",45189
"Comunidad Valenciana",2007,"10","asal_temp_temporada",45349
"Comunidad Valenciana",2008,"10","asal_temp_temporada",47496
"Comunidad Valenciana",2011,"10","asal_temp_temporada",45462
"Comunidad Valenciana",2009,"10","asal_temp_temporada",40261
"Comunidad Valenciana",2015,"10","asal_temp_temporada",47245
"Comunidad Valenciana",2013,"10","asal_temp_temporada",51962
"Comunidad Valenciana",2014,"10","asal_temp_temporada",42985
"Comunidad Valenciana",2012,"10","asal_temp_temporada",41483
"Comunidad Valenciana",2010,"10","asal_temp_temporada",38667
"Extremadura",2008,"11","asal_temp_temporada",13454
"Extremadura",2012,"11","asal_temp_temporada",12407
"Extremadura",2010,"11","asal_temp_temporada",8172
"Extremadura",2013,"11","asal_temp_temporada",11907
"Extremadura",2006,"11","asal_temp_temporada",11274
"Extremadura",2009,"11","asal_temp_temporada",10546
"Extremadura",2007,"11","asal_temp_temporada",14659
"Extremadura",2011,"11","asal_temp_temporada",10466
"Extremadura",2014,"11","asal_temp_temporada",16294
"Extremadura",2015,"11","asal_temp_temporada",13416
"Galicia",2006,"12","asal_temp_temporada",12635
"Galicia",2007,"12","asal_temp_temporada",10685
"Galicia",2010,"12","asal_temp_temporada",6796
"Galicia",2008,"12","asal_temp_temporada",11626
"Galicia",2014,"12","asal_temp_temporada",8465
"Galicia",2012,"12","asal_temp_temporada",6864
"Galicia",2015,"12","asal_temp_temporada",4938
"Galicia",2013,"12","asal_temp_temporada",9136
"Galicia",2011,"12","asal_temp_temporada",9671
"Galicia",2009,"12","asal_temp_temporada",8577
"Madrid (Comunidad de)",2011,"13","asal_temp_temporada",21844
"Madrid (Comunidad de)",2009,"13","asal_temp_temporada",15307
"Madrid (Comunidad de)",2007,"13","asal_temp_temporada",19049
"Madrid (Comunidad de)",2008,"13","asal_temp_temporada",18050
"Madrid (Comunidad de)",2006,"13","asal_temp_temporada",21189
"Madrid (Comunidad de)",2012,"13","asal_temp_temporada",16235
"Madrid (Comunidad de)",2010,"13","asal_temp_temporada",17292
"Madrid (Comunidad de)",2013,"13","asal_temp_temporada",14067
"Madrid (Comunidad de)",2014,"13","asal_temp_temporada",14516
"Madrid (Comunidad de)",2015,"13","asal_temp_temporada",5925
"Melilla",2008,"19","asal_temp_temporada",325
"Melilla",2012,"19","asal_temp_temporada",235
"Melilla",2010,"19","asal_temp_temporada",62
"Melilla",2013,"19","asal_temp_temporada",213
"Melilla",2006,"19","asal_temp_temporada",132
"Melilla",2009,"19","asal_temp_temporada",54
"Melilla",2007,"19","asal_temp_temporada",240
"Melilla",2011,"19","asal_temp_temporada",66
"Melilla",2014,"19","asal_temp_temporada",0
"Melilla",2015,"19","asal_temp_temporada",85
"Murcia (Región de)",2013,"14","asal_temp_temporada",24904
"Murcia (Región de)",2009,"14","asal_temp_temporada",20471
"Murcia (Región de)",2011,"14","asal_temp_temporada",16104
"Murcia (Región de)",2014,"14","asal_temp_temporada",28834
"Murcia (Región de)",2007,"14","asal_temp_temporada",19071
"Murcia (Región de)",2010,"14","asal_temp_temporada",19053
"Murcia (Región de)",2008,"14","asal_temp_temporada",18576
"Murcia (Región de)",2006,"14","asal_temp_temporada",17371
"Murcia (Región de)",2012,"14","asal_temp_temporada",23194
"Murcia (Región de)",2015,"14","asal_temp_temporada",23516
"Nacional",2014,"0","asal_temp_temporada",319703
"Nacional",2010,"0","asal_temp_temporada",288573
"Nacional",2008,"0","asal_temp_temporada",321969
"Nacional",2006,"0","asal_temp_temporada",342800
"Nacional",2012,"0","asal_temp_temporada",279322
"Nacional",2015,"0","asal_temp_temporada",237348
"Nacional",2013,"0","asal_temp_temporada",298973
"Nacional",2011,"0","asal_temp_temporada",296675
"Nacional",2009,"0","asal_temp_temporada",283684
"Nacional",2007,"0","asal_temp_temporada",361782
"Navarra (Comunidad Foral de)",2015,"15","asal_temp_temporada",1289
"Navarra (Comunidad Foral de)",2013,"15","asal_temp_temporada",2139
"Navarra (Comunidad Foral de)",2011,"15","asal_temp_temporada",1912
"Navarra (Comunidad Foral de)",2009,"15","asal_temp_temporada",1694
"Navarra (Comunidad Foral de)",2007,"15","asal_temp_temporada",4146
"Navarra (Comunidad Foral de)",2008,"15","asal_temp_temporada",1337
"Navarra (Comunidad Foral de)",2014,"15","asal_temp_temporada",2243
"Navarra (Comunidad Foral de)",2012,"15","asal_temp_temporada",1466
"Navarra (Comunidad Foral de)",2010,"15","asal_temp_temporada",2393
"Navarra (Comunidad Foral de)",2006,"15","asal_temp_temporada",3952
"País Vasco",2015,"16","asal_temp_temporada",849
"País Vasco",2013,"16","asal_temp_temporada",2750
"País Vasco",2011,"16","asal_temp_temporada",1088
"País Vasco",2009,"16","asal_temp_temporada",4174
"País Vasco",2007,"16","asal_temp_temporada",8616
"País Vasco",2008,"16","asal_temp_temporada",5462
"País Vasco",2014,"16","asal_temp_temporada",2129
"País Vasco",2012,"16","asal_temp_temporada",2232
"País Vasco",2010,"16","asal_temp_temporada",3771
"País Vasco",2006,"16","asal_temp_temporada",6909
"Rioja (La)",2009,"17","asal_temp_temporada",911
"Rioja (La)",2006,"17","asal_temp_temporada",1241
"Rioja (La)",2007,"17","asal_temp_temporada",1134
"Rioja (La)",2010,"17","asal_temp_temporada",762
"Rioja (La)",2008,"17","asal_temp_temporada",816
"Rioja (La)",2011,"17","asal_temp_temporada",1283
"Rioja (La)",2014,"17","asal_temp_temporada",1384
"Rioja (La)",2012,"17","asal_temp_temporada",992
"Rioja (La)",2015,"17","asal_temp_temporada",760
"Rioja (La)",2013,"17","asal_temp_temporada",1541
"Andalucía",2008,"1","asal_temp_otro",18616
"Andalucía",2006,"1","asal_temp_otro",23046
"Andalucía",2009,"1","asal_temp_otro",14706
"Andalucía",2007,"1","asal_temp_otro",27257
"Andalucía",2010,"1","asal_temp_otro",16877
"Andalucía",2013,"1","asal_temp_otro",13488
"Andalucía",2011,"1","asal_temp_otro",16934
"Andalucía",2014,"1","asal_temp_otro",10636
"Andalucía",2015,"1","asal_temp_otro",8591
"Andalucía",2012,"1","asal_temp_otro",12337
"Aragón",2007,"2","asal_temp_otro",8495
"Aragón",2008,"2","asal_temp_otro",10767
"Aragón",2006,"2","asal_temp_otro",10350
"Aragón",2009,"2","asal_temp_otro",9636
"Aragón",2012,"2","asal_temp_otro",7639
"Aragón",2010,"2","asal_temp_otro",9144
"Aragón",2013,"2","asal_temp_otro",6443
"Aragón",2014,"2","asal_temp_otro",6708
"Aragón",2015,"2","asal_temp_otro",5831
"Aragón",2011,"2","asal_temp_otro",9678
"Asturias (Principado de)",2006,"3","asal_temp_otro",2658
"Asturias (Principado de)",2009,"3","asal_temp_otro",2903
"Asturias (Principado de)",2015,"3","asal_temp_otro",872
"Asturias (Principado de)",2013,"3","asal_temp_otro",1286
"Asturias (Principado de)",2011,"3","asal_temp_otro",1717
"Asturias (Principado de)",2014,"3","asal_temp_otro",1966
"Asturias (Principado de)",2007,"3","asal_temp_otro",1833
"Asturias (Principado de)",2010,"3","asal_temp_otro",1387
"Asturias (Principado de)",2008,"3","asal_temp_otro",3405
"Asturias (Principado de)",2012,"3","asal_temp_otro",1113
"Balears (Illes)",2014,"4","asal_temp_otro",1784
"Balears (Illes)",2010,"4","asal_temp_otro",634
"Balears (Illes)",2008,"4","asal_temp_otro",754
"Balears (Illes)",2006,"4","asal_temp_otro",2097
"Balears (Illes)",2012,"4","asal_temp_otro",1172
"Balears (Illes)",2015,"4","asal_temp_otro",3145
"Balears (Illes)",2013,"4","asal_temp_otro",2054
"Balears (Illes)",2011,"4","asal_temp_otro",965
"Balears (Illes)",2009,"4","asal_temp_otro",797
"Balears (Illes)",2007,"4","asal_temp_otro",879
"Canarias",2006,"5","asal_temp_otro",6656
"Canarias",2007,"5","asal_temp_otro",4733
"Canarias",2008,"5","asal_temp_otro",4002
"Canarias",2011,"5","asal_temp_otro",4257
"Canarias",2009,"5","asal_temp_otro",2826
"Canarias",2015,"5","asal_temp_otro",1685
"Canarias",2013,"5","asal_temp_otro",2902
"Canarias",2014,"5","asal_temp_otro",2431
"Canarias",2012,"5","asal_temp_otro",2567
"Canarias",2010,"5","asal_temp_otro",3100
"Cantabria",2008,"6","asal_temp_otro",2233
"Cantabria",2006,"6","asal_temp_otro",2065
"Cantabria",2009,"6","asal_temp_otro",2679
"Cantabria",2007,"6","asal_temp_otro",1222
"Cantabria",2010,"6","asal_temp_otro",1751
"Cantabria",2013,"6","asal_temp_otro",1077
"Cantabria",2011,"6","asal_temp_otro",1828
"Cantabria",2014,"6","asal_temp_otro",586
"Cantabria",2015,"6","asal_temp_otro",797
"Cantabria",2012,"6","asal_temp_otro",1083
"Castilla y León",2010,"7","asal_temp_otro",11329
"Castilla y León",2008,"7","asal_temp_otro",14833
"Castilla y León",2006,"7","asal_temp_otro",10202
"Castilla y León",2007,"7","asal_temp_otro",12215
"Castilla y León",2011,"7","asal_temp_otro",7806
"Castilla y León",2009,"7","asal_temp_otro",13063
"Castilla y León",2012,"7","asal_temp_otro",8722
"Castilla y León",2015,"7","asal_temp_otro",6070
"Castilla y León",2013,"7","asal_temp_otro",7823
"Castilla y León",2014,"7","asal_temp_otro",6796
"Castilla-La Mancha",2006,"8","asal_temp_otro",7309
"Castilla-La Mancha",2009,"8","asal_temp_otro",10801
"Castilla-La Mancha",2015,"8","asal_temp_otro",4173
"Castilla-La Mancha",2013,"8","asal_temp_otro",6473
"Castilla-La Mancha",2011,"8","asal_temp_otro",8082
"Castilla-La Mancha",2014,"8","asal_temp_otro",7353
"Castilla-La Mancha",2007,"8","asal_temp_otro",13772
"Castilla-La Mancha",2010,"8","asal_temp_otro",11841
"Castilla-La Mancha",2008,"8","asal_temp_otro",11958
"Castilla-La Mancha",2012,"8","asal_temp_otro",6502
"Cataluña",2008,"9","asal_temp_otro",4333
"Cataluña",2014,"9","asal_temp_otro",3597
"Cataluña",2012,"9","asal_temp_otro",2679
"Cataluña",2010,"9","asal_temp_otro",4573
"Cataluña",2013,"9","asal_temp_otro",4468
"Cataluña",2006,"9","asal_temp_otro",14084
"Cataluña",2009,"9","asal_temp_otro",4162
"Cataluña",2015,"9","asal_temp_otro",4901
"Cataluña",2011,"9","asal_temp_otro",5092
"Cataluña",2007,"9","asal_temp_otro",5636
"Ceuta",2010,"18","asal_temp_otro",673
"Ceuta",2008,"18","asal_temp_otro",688
"Ceuta",2006,"18","asal_temp_otro",725
"Ceuta",2007,"18","asal_temp_otro",780
"Ceuta",2011,"18","asal_temp_otro",864
"Ceuta",2009,"18","asal_temp_otro",1098
"Ceuta",2012,"18","asal_temp_otro",45
"Ceuta",2015,"18","asal_temp_otro",0
"Ceuta",2013,"18","asal_temp_otro",0
"Ceuta",2014,"18","asal_temp_otro",0
"Comunidad Valenciana",2006,"10","asal_temp_otro",36161
"Comunidad Valenciana",2007,"10","asal_temp_otro",26586
"Comunidad Valenciana",2008,"10","asal_temp_otro",27924
"Comunidad Valenciana",2011,"10","asal_temp_otro",34180
"Comunidad Valenciana",2009,"10","asal_temp_otro",27561
"Comunidad Valenciana",2015,"10","asal_temp_otro",16367
"Comunidad Valenciana",2013,"10","asal_temp_otro",19248
"Comunidad Valenciana",2014,"10","asal_temp_otro",15016
"Comunidad Valenciana",2012,"10","asal_temp_otro",27728
"Comunidad Valenciana",2010,"10","asal_temp_otro",28797
"Extremadura",2008,"11","asal_temp_otro",5083
"Extremadura",2012,"11","asal_temp_otro",3292
"Extremadura",2010,"11","asal_temp_otro",2716
